Min Age,Max Age,Profession,PartnerStatus,SA4 CODE,SA4 (Region name),Tot_inc_amt,Help_debt
60,64,Professionals,No,108,Mid North Coast,56848,0
60,64,Professionals,No,109,Murray,67260,5751
60,64,Professionals,No,110,New England and North West,53367,0
60,64,Professionals,No,111,Newcastle and Lake Macquarie,49261,608
60,64,Professionals,No,112,Richmond - Tweed,54861,0
60,64,Professionals,No,113,Riverina,54722,0
60,64,Professionals,No,114,Southern Highlands and Shoalhaven,63843,0
60,64,Professionals,No,115,Sydney - Baulkham Hills and Hawkesbury,145677,0
60,64,Professionals,No,116,Sydney - Blacktown,63706,0
60,64,Professionals,No,117,Sydney - City and Inner South,102139,3981
60,64,Professionals,No,118,Sydney - Eastern Suburbs,110051,467
60,64,Professionals,No,119,Sydney - Inner South West,75348,0
60,64,Professionals,No,120,Sydney - Inner West,99617,1533
60,64,Professionals,No,121,Sydney - North Sydney and Hornsby,172219,2352
60,64,Professionals,No,122,Sydney - Northern Beaches,93853,0
60,64,Professionals,No,123,Sydney - Outer South West,56541,0
60,64,Professionals,No,124,Sydney - Outer West and Blue Mountains,62545,2168
60,64,Professionals,No,125,Sydney - Parramatta,77240,0
60,64,Professionals,No,126,Sydney - Ryde,76515,0
60,64,Professionals,No,127,Sydney - South West,71047,0
60,64,Professionals,No,128,Sydney - Sutherland,68650,0
60,64,Professionals,No,201,Ballarat,38258,0
60,64,Professionals,No,202,Bendigo,38337,0
60,64,Professionals,No,203,Geelong,62943,0
60,64,Professionals,No,204,Hume,52224,0
60,64,Professionals,No,205,Latrobe - Gippsland,57370,1061
60,64,Professionals,No,206,Melbourne - Inner,81337,400
60,64,Professionals,No,207,Melbourne - Inner East,62726,0
60,64,Professionals,No,208,Melbourne - Inner South,98106,0
60,64,Professionals,No,209,Melbourne - North East,61758,119
60,64,Professionals,No,210,Melbourne - North West,69844,0
60,64,Professionals,No,211,Melbourne - Outer East,54762,0
60,64,Professionals,No,212,Melbourne - South East,70260,434
60,64,Professionals,No,213,Melbourne - West,42150,3821
60,64,Professionals,No,214,Mornington Peninsula,80472,0
60,64,Professionals,No,215,North West,66558,385
60,64,Professionals,No,216,Shepparton,139866,0
60,64,Professionals,No,217,Warrnambool and South West,96553,0
60,64,Professionals,No,301,Brisbane - East,66030,0
60,64,Professionals,No,302,Brisbane - North,75039,659
60,64,Professionals,No,303,Brisbane - South,58133,0
60,64,Professionals,No,304,Brisbane - West,99952,0
60,64,Professionals,No,305,Brisbane Inner City,71749,0
60,64,Professionals,No,306,Cairns,59032,60
60,64,Professionals,No,307,Darling Downs - Maranoa,98196,0
60,64,Professionals,No,308,Fitzroy,46521,0
60,64,Professionals,No,309,Gold Coast,61652,458
60,64,Professionals,No,310,Ipswich,68921,0
60,64,Professionals,No,311,Logan - Beaudesert,53277,0
60,64,Professionals,No,312,Mackay,47222,0
60,64,Professionals,No,313,Moreton Bay - North,42070,0
60,64,Professionals,No,314,Moreton Bay - South,39675,0
60,64,Professionals,No,316,Sunshine Coast,132794,64
60,64,Professionals,No,317,Toowoomba,101649,985
60,64,Professionals,No,318,Townsville,111980,0
60,64,Professionals,No,319,Wide Bay,79303,0
60,64,Professionals,No,401,Adelaide - Central and Hills,193320,0
60,64,Professionals,No,402,Adelaide - North,47887,0
60,64,Professionals,No,403,Adelaide - South,76544,0
60,64,Professionals,No,404,Adelaide - West,44059,0
60,64,Professionals,No,405,Barossa - Yorke - Mid North,62414,0
60,64,Professionals,No,406,South Australia - Outback,102261,0
60,64,Professionals,No,407,South Australia - South East,70973,23524
60,64,Professionals,No,501,Bunbury,33730,0
60,64,Professionals,No,502,Mandurah,86059,0
60,64,Professionals,No,503,Perth - Inner,166066,0
60,64,Professionals,No,504,Perth - North East,73260,0
60,64,Professionals,No,505,Perth - North West,93624,0
60,64,Professionals,No,506,Perth - South East,88836,0
60,64,Professionals,No,507,Perth - South West,80132,0
60,64,Professionals,No,508,Western Australia - Outback,28269,0
60,64,Professionals,No,509,Western Australia - Wheat Belt,47739,0
60,64,Professionals,No,601,Hobart,57597,688
60,64,Professionals,No,602,Launceston and North East,66271,0
60,64,Professionals,No,604,West and North West,59480,0
60,64,Professionals,No,701,Darwin,73025,2202
60,64,Professionals,No,702,Northern Territory - Outback,72082,0
60,64,Professionals,No,801,Australian Capital Territory,73515,0
60,64,Professionals,Yes,101,Capital Region,50401,0
60,64,Professionals,Yes,102,Central Coast,51840,1183
60,64,Professionals,Yes,103,Central West,65108,0
60,64,Professionals,Yes,104,Coffs Harbour - Grafton,71805,0
60,64,Professionals,Yes,105,Far West and Orana,70368,0
60,64,Professionals,Yes,106,Hunter Valley exc Newcastle,61511,0
60,64,Professionals,Yes,107,Illawarra,91706,412
60,64,Professionals,Yes,108,Mid North Coast,47259,0
60,64,Professionals,Yes,109,Murray,46586,0
60,64,Professionals,Yes,110,New England and North West,71656,0
60,64,Professionals,Yes,111,Newcastle and Lake Macquarie,75657,108
60,64,Professionals,Yes,112,Richmond - Tweed,67524,721
60,64,Professionals,Yes,113,Riverina,55981,419
60,64,Professionals,Yes,114,Southern Highlands and Shoalhaven,73963,0
60,64,Professionals,Yes,115,Sydney - Baulkham Hills and Hawkesbury,110098,0
60,64,Professionals,Yes,116,Sydney - Blacktown,75373,0
60,64,Professionals,Yes,117,Sydney - City and Inner South,192925,0
60,64,Professionals,Yes,118,Sydney - Eastern Suburbs,138559,0
60,64,Professionals,Yes,119,Sydney - Inner South West,62986,0
60,64,Professionals,Yes,120,Sydney - Inner West,88633,0
60,64,Professionals,Yes,121,Sydney - North Sydney and Hornsby,120036,0
60,64,Professionals,Yes,122,Sydney - Northern Beaches,93757,0
60,64,Professionals,Yes,123,Sydney - Outer South West,81318,398
60,64,Professionals,Yes,124,Sydney - Outer West and Blue Mountains,81544,0
60,64,Professionals,Yes,125,Sydney - Parramatta,81595,0
60,64,Professionals,Yes,126,Sydney - Ryde,104897,0
60,64,Professionals,Yes,127,Sydney - South West,86014,0
60,64,Professionals,Yes,128,Sydney - Sutherland,105076,0
60,64,Professionals,Yes,201,Ballarat,55527,0
60,64,Professionals,Yes,202,Bendigo,64572,0
60,64,Professionals,Yes,203,Geelong,99926,0
60,64,Professionals,Yes,204,Hume,56275,0
60,64,Professionals,Yes,205,Latrobe - Gippsland,57022,0
60,64,Professionals,Yes,206,Melbourne - Inner,128850,0
60,64,Professionals,Yes,207,Melbourne - Inner East,117004,0
60,64,Professionals,Yes,208,Melbourne - Inner South,86346,0
60,64,Professionals,Yes,209,Melbourne - North East,69313,138
60,64,Professionals,Yes,210,Melbourne - North West,55092,0
60,64,Professionals,Yes,211,Melbourne - Outer East,71929,192
60,64,Professionals,Yes,212,Melbourne - South East,88806,0
60,64,Professionals,Yes,213,Melbourne - West,60053,644
60,64,Professionals,Yes,214,Mornington Peninsula,89873,0
60,64,Professionals,Yes,215,North West,54118,0
60,64,Professionals,Yes,216,Shepparton,48050,0
60,64,Professionals,Yes,217,Warrnambool and South West,58376,0
60,64,Professionals,Yes,301,Brisbane - East,87161,0
60,64,Professionals,Yes,302,Brisbane - North,95681,0
60,64,Professionals,Yes,303,Brisbane - South,88745,0
60,64,Professionals,Yes,304,Brisbane - West,188248,0
60,64,Professionals,Yes,305,Brisbane Inner City,93204,499
60,64,Professionals,Yes,306,Cairns,67996,0
60,64,Professionals,Yes,307,Darling Downs - Maranoa,82726,0
60,64,Professionals,Yes,308,Fitzroy,79742,0
60,64,Professionals,Yes,309,Gold Coast,104275,62
60,64,Professionals,Yes,310,Ipswich,60036,622
60,64,Professionals,Yes,311,Logan - Beaudesert,60755,0
60,64,Professionals,Yes,312,Mackay,89517,0
60,64,Professionals,Yes,313,Moreton Bay - North,55667,0
60,64,Professionals,Yes,314,Moreton Bay - South,81301,0
60,64,Professionals,Yes,315,Queensland - Outback,56987,1045
60,64,Professionals,Yes,316,Sunshine Coast,69607,319
60,64,Professionals,Yes,317,Toowoomba,59918,0
60,64,Professionals,Yes,318,Townsville,214984,237
60,64,Professionals,Yes,319,Wide Bay,44260,74
60,64,Professionals,Yes,401,Adelaide - Central and Hills,91739,167
60,64,Professionals,Yes,402,Adelaide - North,80467,1437
60,64,Professionals,Yes,403,Adelaide - South,103851,526
60,64,Professionals,Yes,404,Adelaide - West,57611,0
60,64,Professionals,Yes,405,Barossa - Yorke - Mid North,68820,757
60,64,Professionals,Yes,406,South Australia - Outback,53174,0
60,64,Professionals,Yes,407,South Australia - South East,61650,0
60,64,Professionals,Yes,501,Bunbury,69037,1306
60,64,Professionals,Yes,502,Mandurah,69251,0
60,64,Professionals,Yes,503,Perth - Inner,143912,0
60,64,Professionals,Yes,504,Perth - North East,141596,33
60,64,Professionals,Yes,505,Perth - North West,96114,0
60,64,Professionals,Yes,506,Perth - South East,103445,348
60,64,Professionals,Yes,507,Perth - South West,112359,0
60,64,Professionals,Yes,508,Western Australia - Outback,62062,0
60,64,Professionals,Yes,509,Western Australia - Wheat Belt,53317,0
60,64,Professionals,Yes,601,Hobart,67326,841
60,64,Professionals,Yes,602,Launceston and North East,65458,19
60,64,Professionals,Yes,604,West and North West,69836,0
60,64,Professionals,Yes,701,Darwin,83918,0
60,64,Professionals,Yes,702,Northern Territory - Outback,80429,0
60,64,Professionals,Yes,801,Australian Capital Territory,93968,0
60,64,Professionals,Yes,#N/A,Unknown/Overseas,45504,0
60,64,Sales workers,No,101,Capital Region,30319,0
60,64,Sales workers,No,102,Central Coast,67132,0
60,64,Sales workers,No,103,Central West,37223,0
60,64,Sales workers,No,104,Coffs Harbour - Grafton,49049,0
60,64,Sales workers,No,106,Hunter Valley exc Newcastle,39139,0
60,64,Sales workers,No,107,Illawarra,31183,0
60,64,Sales workers,No,108,Mid North Coast,47457,0
60,64,Sales workers,No,111,Newcastle and Lake Macquarie,28441,0
60,64,Sales workers,No,112,Richmond - Tweed,27697,0
60,64,Sales workers,No,116,Sydney - Blacktown,37860,0
60,64,Sales workers,No,118,Sydney - Eastern Suburbs,51614,0
60,64,Sales workers,No,119,Sydney - Inner South West,16910,0
60,64,Sales workers,No,120,Sydney - Inner West,36514,0
60,64,Sales workers,No,121,Sydney - North Sydney and Hornsby,13360,0
60,64,Sales workers,No,122,Sydney - Northern Beaches,47505,0
60,64,Sales workers,No,124,Sydney - Outer West and Blue Mountains,41281,0
60,64,Sales workers,No,125,Sydney - Parramatta,41841,0
60,64,Sales workers,No,127,Sydney - South West,31534,0
60,64,Sales workers,No,128,Sydney - Sutherland,40565,0
60,64,Sales workers,No,203,Geelong,34118,0
60,64,Sales workers,No,204,Hume,45629,0
60,64,Sales workers,No,205,Latrobe - Gippsland,14346,0
60,64,Sales workers,No,206,Melbourne - Inner,45117,0
60,64,Sales workers,No,207,Melbourne - Inner East,37578,0
60,64,Sales workers,No,208,Melbourne - Inner South,57705,0
60,64,Sales workers,No,209,Melbourne - North East,37206,0
60,64,Sales workers,No,210,Melbourne - North West,44983,0
60,64,Sales workers,No,211,Melbourne - Outer East,44734,0
60,64,Sales workers,No,212,Melbourne - South East,34607,0
60,64,Sales workers,No,213,Melbourne - West,47816,0
60,64,Sales workers,No,214,Mornington Peninsula,24028,0
60,64,Sales workers,No,302,Brisbane - North,159945,0
60,64,Sales workers,No,303,Brisbane - South,84697,0
60,64,Sales workers,No,305,Brisbane Inner City,53427,0
60,64,Sales workers,No,309,Gold Coast,42471,0
60,64,Sales workers,No,310,Ipswich,29665,0
60,64,Sales workers,No,311,Logan - Beaudesert,28622,0
60,64,Sales workers,No,312,Mackay,44023,0
60,64,Sales workers,No,314,Moreton Bay - South,33834,0
60,64,Sales workers,No,316,Sunshine Coast,32183,0
60,64,Sales workers,No,317,Toowoomba,30246,0
60,64,Sales workers,No,318,Townsville,42645,0
60,64,Sales workers,No,319,Wide Bay,14800,0
60,64,Sales workers,No,402,Adelaide - North,23191,0
60,64,Sales workers,No,403,Adelaide - South,22716,0
60,64,Sales workers,No,404,Adelaide - West,32237,0
60,64,Sales workers,No,407,South Australia - South East,57109,0
60,64,Sales workers,No,504,Perth - North East,38805,0
60,64,Sales workers,No,505,Perth - North West,43263,0
60,64,Sales workers,No,506,Perth - South East,51914,0
60,64,Sales workers,No,507,Perth - South West,26955,0
60,64,Sales workers,No,601,Hobart,24602,242
60,64,Sales workers,No,801,Australian Capital Territory,77257,0
60,64,Sales workers,Yes,101,Capital Region,22497,0
60,64,Sales workers,Yes,102,Central Coast,56072,0
60,64,Sales workers,Yes,103,Central West,37518,0
60,64,Sales workers,Yes,105,Far West and Orana,34241,0
60,64,Sales workers,Yes,106,Hunter Valley exc Newcastle,32338,0
60,64,Sales workers,Yes,107,Illawarra,28319,0
60,64,Sales workers,Yes,108,Mid North Coast,26590,0
60,64,Sales workers,Yes,109,Murray,193542,0
60,64,Sales workers,Yes,110,New England and North West,57346,0
60,64,Sales workers,Yes,111,Newcastle and Lake Macquarie,33510,0
60,64,Sales workers,Yes,112,Richmond - Tweed,29932,0
60,64,Sales workers,Yes,113,Riverina,70724,0
60,64,Sales workers,Yes,114,Southern Highlands and Shoalhaven,35623,0
60,64,Sales workers,Yes,115,Sydney - Baulkham Hills and Hawkesbury,42332,0
60,64,Sales workers,Yes,116,Sydney - Blacktown,64598,0
60,64,Sales workers,Yes,117,Sydney - City and Inner South,27520,0
60,64,Sales workers,Yes,118,Sydney - Eastern Suburbs,33428,0
60,64,Sales workers,Yes,119,Sydney - Inner South West,46528,0
60,64,Sales workers,Yes,120,Sydney - Inner West,74754,0
60,64,Sales workers,Yes,121,Sydney - North Sydney and Hornsby,76225,0
60,64,Sales workers,Yes,122,Sydney - Northern Beaches,89682,109
60,64,Sales workers,Yes,123,Sydney - Outer South West,36870,0
60,64,Sales workers,Yes,124,Sydney - Outer West and Blue Mountains,22779,0
60,64,Sales workers,Yes,125,Sydney - Parramatta,52387,0
60,64,Sales workers,Yes,126,Sydney - Ryde,91905,0
60,64,Sales workers,Yes,127,Sydney - South West,39077,0
60,64,Sales workers,Yes,128,Sydney - Sutherland,40113,0
60,64,Sales workers,Yes,201,Ballarat,46934,0
60,64,Sales workers,Yes,202,Bendigo,123253,0
60,64,Sales workers,Yes,203,Geelong,50306,0
60,64,Sales workers,Yes,204,Hume,24102,0
60,64,Sales workers,Yes,205,Latrobe - Gippsland,38543,0
60,64,Sales workers,Yes,206,Melbourne - Inner,42104,2141
60,64,Sales workers,Yes,207,Melbourne - Inner East,23080,0
60,64,Sales workers,Yes,208,Melbourne - Inner South,42351,0
60,64,Sales workers,Yes,209,Melbourne - North East,22439,0
60,64,Sales workers,Yes,210,Melbourne - North West,27164,0
60,64,Sales workers,Yes,211,Melbourne - Outer East,37541,0
60,64,Sales workers,Yes,212,Melbourne - South East,29085,0
60,64,Sales workers,Yes,213,Melbourne - West,48403,0
60,64,Sales workers,Yes,214,Mornington Peninsula,64207,0
60,64,Sales workers,Yes,215,North West,44677,0
60,64,Sales workers,Yes,217,Warrnambool and South West,25700,0
60,64,Sales workers,Yes,301,Brisbane - East,43023,0
60,64,Sales workers,Yes,302,Brisbane - North,71089,0
60,64,Sales workers,Yes,303,Brisbane - South,52759,220
60,64,Sales workers,Yes,304,Brisbane - West,85455,0
60,64,Sales workers,Yes,305,Brisbane Inner City,99305,0
60,64,Sales workers,Yes,306,Cairns,36828,0
60,64,Sales workers,Yes,307,Darling Downs - Maranoa,24589,0
60,64,Sales workers,Yes,308,Fitzroy,52917,0
60,64,Sales workers,Yes,309,Gold Coast,45581,0
60,64,Sales workers,Yes,310,Ipswich,37702,950
60,64,Sales workers,Yes,311,Logan - Beaudesert,34794,0
60,64,Sales workers,Yes,312,Mackay,25988,0
60,64,Sales workers,Yes,313,Moreton Bay - North,54930,0
60,64,Sales workers,Yes,314,Moreton Bay - South,40083,0
60,64,Sales workers,Yes,315,Queensland - Outback,32307,0
60,64,Sales workers,Yes,316,Sunshine Coast,31483,0
60,64,Sales workers,Yes,317,Toowoomba,48759,0
60,64,Sales workers,Yes,318,Townsville,34672,1224
60,64,Sales workers,Yes,319,Wide Bay,31676,0
60,64,Sales workers,Yes,401,Adelaide - Central and Hills,30093,0
60,64,Sales workers,Yes,402,Adelaide - North,25865,0
60,64,Sales workers,Yes,403,Adelaide - South,27346,0
60,64,Sales workers,Yes,404,Adelaide - West,35545,3614
60,64,Sales workers,Yes,405,Barossa - Yorke - Mid North,76979,0
60,64,Sales workers,Yes,406,South Australia - Outback,18764,0
60,64,Sales workers,Yes,407,South Australia - South East,33738,0
60,64,Sales workers,Yes,501,Bunbury,48361,0
60,64,Sales workers,Yes,502,Mandurah,63105,0
60,64,Sales workers,Yes,503,Perth - Inner,48770,0
60,64,Sales workers,Yes,504,Perth - North East,51090,0
60,64,Sales workers,Yes,505,Perth - North West,46080,0
60,64,Sales workers,Yes,506,Perth - South East,45179,0
60,64,Sales workers,Yes,507,Perth - South West,72931,0
60,64,Sales workers,Yes,508,Western Australia - Outback,55003,0
60,64,Sales workers,Yes,509,Western Australia - Wheat Belt,14694,0
60,64,Sales workers,Yes,601,Hobart,23791,0
60,64,Sales workers,Yes,602,Launceston and North East,25790,0
60,64,Sales workers,Yes,604,West and North West,42222,0
60,64,Sales workers,Yes,701,Darwin,36438,476
60,64,Sales workers,Yes,801,Australian Capital Territory,23096,0
60,64,Technicians and Trades Workers,No,101,Capital Region,76477,0
60,64,Technicians and Trades Workers,No,102,Central Coast,34526,0
60,64,Technicians and Trades Workers,No,104,Coffs Harbour - Grafton,85519,0
60,64,Technicians and Trades Workers,No,106,Hunter Valley exc Newcastle,58840,0
60,64,Technicians and Trades Workers,No,107,Illawarra,83708,0
60,64,Technicians and Trades Workers,No,108,Mid North Coast,38090,0
60,64,Technicians and Trades Workers,No,109,Murray,51838,0
60,64,Technicians and Trades Workers,No,110,New England and North West,44713,0
60,64,Technicians and Trades Workers,No,111,Newcastle and Lake Macquarie,85864,0
60,64,Technicians and Trades Workers,No,112,Richmond - Tweed,39230,0
60,64,Technicians and Trades Workers,No,113,Riverina,70631,0
60,64,Technicians and Trades Workers,No,115,Sydney - Baulkham Hills and Hawkesbury,72067,0
60,64,Technicians and Trades Workers,No,116,Sydney - Blacktown,24645,0
60,64,Technicians and Trades Workers,No,117,Sydney - City and Inner South,67428,0
60,64,Technicians and Trades Workers,No,118,Sydney - Eastern Suburbs,38007,0
60,64,Technicians and Trades Workers,No,119,Sydney - Inner South West,60893,0
60,64,Technicians and Trades Workers,No,120,Sydney - Inner West,39479,0
60,64,Technicians and Trades Workers,No,121,Sydney - North Sydney and Hornsby,61056,0
60,64,Technicians and Trades Workers,No,123,Sydney - Outer South West,113160,0
60,64,Technicians and Trades Workers,No,124,Sydney - Outer West and Blue Mountains,42778,0
60,64,Technicians and Trades Workers,No,125,Sydney - Parramatta,62449,0
